countInDegree Node Time
countOutDegree 4749 312
countOutDegree 25224 303
countOutDegree 12984 302
countOutDegree 4713 301
countOutDegree 25575 320
countOutDegree 17643 303
countOutDegree 10032 383
countOutDegree 20757 322
countOutDegree 24840 304
countOutDegree 15642 305
countOutDegree 25125 320
countOutDegree 28359 322
countOutDegree 29577 300
countOutDegree 16236 300
countOutDegree 26550 306
countOutDegree 25845 314
countOutDegree 12579 308
countOutDegree 16371 317
countOutDegree 11139 297
countOutDegree 27654 296
countOutDegree 9543 325
countOutDegree 5946 292
countOutDegree 29487 327
countOutDegree 27318 306
countOutDegree 25203 514
countOutDegree 990 369
countOutDegree 20079 317
countOutDegree 13773 304
countOutDegree 10605 335
countOutDegree 8106 369
countOutDegree 2529 346
countOutDegree 1380 312
countOutDegree 27507 305
countOutDegree 12609 299
countOutDegree 10005 295
countOutDegree 28887 425
countOutDegree 1137 353
countOutDegree 11874 327
countOutDegree 7152 331
countOutDegree 20109 314
countOutDegree 24639 329
countOutDegree 24690 334
countOutDegree 4365 307
countOutDegree 20715 315
countOutDegree 270 338
countOutDegree 20424 324
countOutDegree 23400 328
countOutDegree 1227 302
countOutDegree 19401 300
countOutDegree 23070 342
countOutDegree 3939 386
countOutDegree 3495 328
countOutDegree 14274 309
countOutDegree 2406 319
countOutDegree 24492 318
countOutDegree 5793 348
countOutDegree 8229 342
countOutDegree 8196 457
countOutDegree 25023 457
countOutDegree 14430 480
countOutDegree 29340 446
countOutDegree 8202 434
countOutDegree 9453 417
countOutDegree 1296 311
countOutDegree 16185 298
countOutDegree 21690 310
countOutDegree 5613 305
countOutDegree 23997 301
countOutDegree 22680 301
countOutDegree 6894 312
countOutDegree 4899 334
countOutDegree 16317 344
countOutDegree 6765 348
countOutDegree 20754 311
countOutDegree 1725 310
countOutDegree 29961 354
countOutDegree 26982 319
countOutDegree 22713 331
countOutDegree 930 329
countOutDegree 3522 310
countOutDegree 19584 320
countOutDegree 8661 299
countOutDegree 4044 315
countOutDegree 16194 306
countOutDegree 16629 320
countOutDegree 17826 455
countOutDegree 27348 491
countOutDegree 20022 466
countOutDegree 14961 481
countOutDegree 4689 475
countOutDegree 24816 439
countOutDegree 3735 315
countOutDegree 5949 308
countOutDegree 20400 339
countOutDegree 13167 299
countOutDegree 27387 317
countOutDegree 14235 357
countOutDegree 26400 376
countOutDegree 14646 358
countOutDegree 24759 302
countOutDegree 1302 400
countOutDegree 5316 342
countOutDegree 24000 317
countOutDegree 18669 306
countOutDegree 17820 314
countOutDegree 4233 312
countOutDegree 17217 305
countOutDegree 29646 304
countOutDegree 750 319
countOutDegree 17244 380
countOutDegree 17499 318
countOutDegree 12246 305
countOutDegree 5370 336
countOutDegree 23889 366
countOutDegree 8673 310
countOutDegree 11505 299
countOutDegree 4050 306
countOutDegree 3861 303
countOutDegree 1944 296
countOutDegree 3279 313
countOutDegree 162 303
countOutDegree 27276 301
countOutDegree 26463 331
countOutDegree 16023 309
countOutDegree 7599 302
countOutDegree 23460 316
countOutDegree 939 313
countOutDegree 2712 310

insert Node PortIn PortOut Time
insert 43059 43059_in 43059_out 5246
insert 39954 39954_in 39954_out 33
insert 37884 37884_in 37884_out 41
insert 52578 52578_in 52578_out 25
insert 35658 35658_in 35658_out 23
insert 43494 43494_in 43494_out 18
insert 49440 49440_in 49440_out 22
insert 37356 37356_in 37356_out 21
insert 36732 36732_in 36732_out 19
insert 35901 35901_in 35901_out 40
insert 52473 52473_in 52473_out 24
insert 56571 56571_in 56571_out 81
insert 35934 35934_in 35934_out 17
insert 34071 34071_in 34071_out 19
insert 39384 39384_in 39384_out 25
insert 54882 54882_in 54882_out 37
insert 36213 36213_in 36213_out 14
insert 50880 50880_in 50880_out 13
insert 52872 52872_in 52872_out 23
insert 43731 43731_in 43731_out 36
insert 49149 49149_in 49149_out 13
insert 53475 53475_in 53475_out 20
insert 40491 40491_in 40491_out 15
insert 47232 47232_in 47232_out 27
insert 49326 49326_in 49326_out 17
insert 37398 37398_in 37398_out 20
insert 34770 34770_in 34770_out 17
insert 36531 36531_in 36531_out 19
insert 58023 58023_in 58023_out 30
insert 52077 52077_in 52077_out 15
insert 49236 49236_in 49236_out 14
insert 52677 52677_in 52677_out 33
insert 46056 46056_in 46056_out 12
insert 40608 40608_in 40608_out 12
insert 59949 59949_in 59949_out 22
insert 53994 53994_in 53994_out 8
insert 30033 30033_in 30033_out 11
insert 43905 43905_in 43905_out 12
insert 55701 55701_in 55701_out 12
insert 45885 45885_in 45885_out 5
insert 38226 38226_in 38226_out 8
insert 59106 59106_in 59106_out 8
insert 54990 54990_in 54990_out 11
insert 56160 56160_in 56160_out 8
insert 47649 47649_in 47649_out 8
insert 49854 49854_in 49854_out 15
insert 32277 32277_in 32277_out 12
insert 54537 54537_in 54537_out 16
insert 43878 43878_in 43878_out 18
insert 31257 31257_in 31257_out 18
insert 41844 41844_in 41844_out 9
insert 58890 58890_in 58890_out 18
insert 52875 52875_in 52875_out 14
insert 32652 32652_in 32652_out 17
insert 39519 39519_in 39519_out 18
insert 38814 38814_in 38814_out 24
insert 50082 50082_in 50082_out 9
insert 33285 33285_in 33285_out 14
insert 48438 48438_in 48438_out 12
insert 59007 59007_in 59007_out 24
insert 41070 41070_in 41070_out 12
insert 52182 52182_in 52182_out 13
insert 50601 50601_in 50601_out 7
insert 38457 38457_in 38457_out 16
insert 34236 34236_in 34236_out 11
insert 51567 51567_in 51567_out 6
insert 56838 56838_in 56838_out 11
insert 53235 53235_in 53235_out 19
insert 55581 55581_in 55581_out 45
insert 52032 52032_in 52032_out 14
insert 55386 55386_in 55386_out 9
insert 48750 48750_in 48750_out 11
insert 31755 31755_in 31755_out 17
insert 30870 30870_in 30870_out 35
insert 59469 59469_in 59469_out 16
insert 57174 57174_in 57174_out 14
insert 52947 52947_in 52947_out 17
insert 47793 47793_in 47793_out 15
insert 37089 37089_in 37089_out 6
insert 49824 49824_in 49824_out 15
insert 33441 33441_in 33441_out 17
insert 54201 54201_in 54201_out 13
insert 31596 31596_in 31596_out 19
insert 35640 35640_in 35640_out 6
insert 38316 38316_in 38316_out 7
insert 36108 36108_in 36108_out 7
insert 46017 46017_in 46017_out 14
insert 30690 30690_in 30690_out 15
insert 40359 40359_in 40359_out 9
insert 37926 37926_in 37926_out 6
insert 49983 49983_in 49983_out 5
insert 39381 39381_in 39381_out 10
insert 56562 56562_in 56562_out 5
insert 44772 44772_in 44772_out 7
insert 31800 31800_in 31800_out 9
insert 39699 39699_in 39699_out 7
insert 53832 53832_in 53832_out 6
insert 35118 35118_in 35118_out 7
insert 59529 59529_in 59529_out 9
insert 53001 53001_in 53001_out 5
insert 34122 34122_in 34122_out 7
insert 55887 55887_in 55887_out 13
insert 44472 44472_in 44472_out 16
insert 50805 50805_in 50805_out 6
insert 56595 56595_in 56595_out 9
insert 34146 34146_in 34146_out 6
insert 34578 34578_in 34578_out 7
insert 39900 39900_in 39900_out 15
insert 49725 49725_in 49725_out 7
insert 35730 35730_in 35730_out 10
insert 54213 54213_in 54213_out 9
insert 44979 44979_in 44979_out 8
insert 51720 51720_in 51720_out 9
insert 57519 57519_in 57519_out 6
insert 35574 35574_in 35574_out 8
insert 41961 41961_in 41961_out 5
insert 52668 52668_in 52668_out 4
insert 33189 33189_in 33189_out 13
insert 45018 45018_in 45018_out 13
insert 32901 32901_in 32901_out 5
insert 58140 58140_in 58140_out 11
insert 48408 48408_in 48408_out 5
insert 57951 57951_in 57951_out 11
insert 56001 56001_in 56001_out 3
insert 45657 45657_in 45657_out 8
insert 37152 37152_in 37152_out 7
insert 44592 44592_in 44592_out 16
insert 58386 58386_in 58386_out 10
insert 47883 47883_in 47883_out 14
insert 37302 37302_in 37302_out 
insert 30012 30012_in 30012_out 5
insert 32856 32856_in 32856_out 4
insert 39015 39015_in 39015_out 10
insert 40650 40650_in 40650_out 6
insert 53931 53931_in 53931_out 7
insert 51924 51924_in 51924_out 9
insert 59577 59577_in 59577_out 46
insert 51378 51378_in 51378_out 9
insert 39561 39561_in 39561_out 6
insert 47121 47121_in 47121_out 5
insert 41643 41643_in 41643_out 8
insert 42282 42282_in 42282_out 7
insert 46317 46317_in 46317_out 10
insert 51966 51966_in 51966_out 5
insert 45870 45870_in 45870_out 4
insert 31719 31719_in 31719_out 4
insert 44292 44292_in 44292_out 5
insert 35769 35769_in 35769_out 6
insert 51450 51450_in 51450_out 4
insert 51648 51648_in 51648_out 4
insert 39417 39417_in 39417_out 3
insert 56019 56019_in 56019_out 6
insert 41706 41706_in 41706_out 5
insert 44295 44295_in 44295_out 7
insert 40764 40764_in 40764_out 4
insert 38940 38940_in 38940_out 5
insert 32853 32853_in 32853_out 6
insert 33084 33084_in 33084_out 3
insert 33354 33354_in 33354_out 5
insert 36543 36543_in 36543_out 5
insert 39009 39009_in 39009_out 4
insert 58566 58566_in 58566_out 3
insert 41697 41697_in 41697_out 6
insert 46284 46284_in 46284_out 4
insert 37290 37290_in 37290_out 2
insert 45885 45885_in 45885_out 3
insert 54930 54930_in 54930_out 5
insert 47847 47847_in 47847_out 5
insert 41961 41961_in 41961_out 3
insert 35016 35016_in 35016_out 4
insert 46782 46782_in 46782_out 9
insert 30651 30651_in 30651_out 4
insert 42444 42444_in 42444_out 4
insert 48645 48645_in 48645_out 6
insert 51480 51480_in 51480_out 2
insert 56256 56256_in 56256_out 2
insert 55560 55560_in 55560_out 3
insert 57258 57258_in 57258_out 4
insert 48636 48636_in 48636_out 6
insert 49809 49809_in 49809_out 4
insert 52572 52572_in 52572_out 3
insert 56742 56742_in 56742_out 7
insert 59079 59079_in 59079_out 4
insert 41064 41064_in 41064_out 3
insert 52563 52563_in 52563_out 2
insert 45468 45468_in 45468_out 5
insert 33429 33429_in 33429_out 4
insert 53064 53064_in 53064_out 3
insert 55887 55887_in 55887_out 3
insert 41313 41313_in 41313_out 2
insert 39573 39573_in 39573_out 6
insert 52758 52758_in 52758_out 3
insert 47475 47475_in 47475_out 7
insert 52647 52647_in 52647_out 9
insert 36558 36558_in 36558_out 3
insert 54894 54894_in 54894_out 3
insert 33186 33186_in 33186_out 3
insert 35703 35703_in 35703_out 6
insert 38982 38982_in 38982_out 6
insert 39300 39300_in 39300_out 7
insert 47775 47775_in 47775_out 3
insert 50922 50922_in 50922_out 3
insert 47226 47226_in 47226_out 2
insert 30294 30294_in 30294_out 2
insert 40086 40086_in 40086_out 9
insert 54975 54975_in 54975_out 3
insert 58959 58959_in 58959_out 3
insert 48546 48546_in 48546_out 5
insert 44604 44604_in 44604_out 6
insert 33348 33348_in 33348_out 3
insert 31965 31965_in 31965_out 3
insert 46275 46275_in 46275_out 6
insert 43428 43428_in 43428_out 3
insert 57897 57897_in 57897_out 2
insert 31056 31056_in 31056_out 3
insert 46467 46467_in 46467_out 6
insert 51021 51021_in 51021_out 6
insert 44499 44499_in 44499_out 3
insert 48582 48582_in 48582_out 3
insert 53547 53547_in 53547_out 5
insert 36339 36339_in 36339_out 3
insert 36555 36555_in 36555_out 3
insert 52074 52074_in 52074_out 2
insert 36438 36438_in 36438_out 2
insert 38304 38304_in 38304_out 8
insert 42600 42600_in 42600_out 4
insert 38706 38706_in 38706_out 3
insert 37533 37533_in 37533_out 11
insert 49278 49278_in 49278_out 4
insert 34878 34878_in 34878_out 3
insert 32886 32886_in 32886_out 6
insert 42237 42237_in 42237_out 4
insert 56244 56244_in 56244_out 3
insert 40404 40404_in 40404_out 2
insert 42735 42735_in 42735_out 4
insert 46500 46500_in 46500_out 7
insert 30363 30363_in 30363_out 3
insert 55716 55716_in 55716_out 3
insert 30081 30081_in 30081_out 7
insert 46032 46032_in 46032_out 2
insert 35193 35193_in 35193_out 2
insert 33780 33780_in 33780_out 2
insert 53955 53955_in 53955_out 3
insert 56757 56757_in 56757_out 6
insert 41304 41304_in 41304_out 3
insert 39714 39714_in 39714_out 2
insert 32019 32019_in 32019_out 3
insert 37533 37533_in 37533_out 2
insert 55428 55428_in 55428_out 5
insert 34299 34299_in 34299_out 3
insert 30219 30219_in 30219_out 3
insert 47316 47316_in 47316_out 4
insert 57693 57693_in 57693_out 7
insert 55158 55158_in 55158_out 7
insert 31893 31893_in 31893_out 7
insert 36216 36216_in 36216_out 5
insert 32145 32145_in 32145_out 4
insert 32226 32226_in 32226_out 6
insert 31881 31881_in 31881_out 5
insert 49365 49365_in 49365_out 3
insert 56535 56535_in 56535_out 2
insert 58881 58881_in 58881_out 7
insert 31995 31995_in 31995_out 4
insert 38187 38187_in 38187_out 3
insert 45687 45687_in 45687_out 2
insert 34581 34581_in 34581_out 2
insert 31731 31731_in 31731_out 5
insert 56523 56523_in 56523_out 3
insert 37473 37473_in 37473_out 2
insert 48576 48576_in 48576_out 2
insert 47415 47415_in 47415_out 3
insert 38118 38118_in 38118_out 8
insert 39336 39336_in 39336_out 4
insert 30342 30342_in 30342_out 4
insert 52269 52269_in 52269_out 8
insert 37782 37782_in 37782_out 5
insert 45882 45882_in 45882_out 4
insert 30189 30189_in 30189_out 6
insert 52332 52332_in 52332_out 4
insert 52578 52578_in 52578_out 3
insert 39735 39735_in 39735_out 2
insert 38400 38400_in 38400_out 4
insert 43296 43296_in 43296_out 3
insert 48828 48828_in 48828_out 3
insert 55020 55020_in 55020_out 3
insert 30366 30366_in 30366_out 3
insert 38565 38565_in 38565_out 5
insert 55560 55560_in 55560_out 7
insert 59928 59928_in 59928_out 3
insert 56532 56532_in 56532_out 4
insert 34671 34671_in 34671_out 11
insert 53970 53970_in 53970_out 3
insert 58233 58233_in 58233_out 5
insert 37023 37023_in 37023_out 7
insert 51108 51108_in 51108_out 3
insert 31962 31962_in 31962_out 4
insert 53940 53940_in 53940_out 4
insert 57894 57894_in 57894_out 7
insert 45864 45864_in 45864_out 3
insert 46602 46602_in 46602_out 2
insert 40314 40314_in 40314_out 3
insert 39615 39615_in 39615_out 4
insert 57744 57744_in 57744_out 4
insert 30723 30723_in 30723_out 5
insert 34200 34200_in 34200_out 4
insert 57603 57603_in 57603_out 2
insert 46926 46926_in 46926_out 3
insert 53007 53007_in 53007_out 4
insert 52614 52614_in 52614_out 2
insert 53286 53286_in 53286_out 3
insert 33681 33681_in 33681_out 4
insert 40065 40065_in 40065_out 5
insert 39954 39954_in 39954_out 4
insert 43131 43131_in 43131_out 4
insert 42609 42609_in 42609_out 4
insert 46485 46485_in 46485_out 3
insert 56838 56838_in 56838_out 3
insert 48879 48879_in 48879_out 2
insert 37251 37251_in 37251_out 3
insert 35925 35925_in 35925_out 4
insert 48987 48987_in 48987_out 3
insert 40983 40983_in 40983_out 3
insert 38352 38352_in 38352_out 2
insert 49200 49200_in 49200_out 3
insert 35616 35616_in 35616_out 4
insert 53262 53262_in 53262_out 2
insert 47463 47463_in 47463_out 3
insert 55161 55161_in 55161_out 3
insert 42516 42516_in 42516_out 5
insert 47766 47766_in 47766_out 3
insert 51636 51636_in 51636_out 5
insert 34797 34797_in 34797_out 5
insert 41391 41391_in 41391_out 6
insert 54813 54813_in 54813_out 2
insert 35586 35586_in 35586_out 3
insert 34080 34080_in 34080_out 2
insert 31845 31845_in 31845_out 2
insert 36810 36810_in 36810_out 1
insert 54411 54411_in 54411_out 
insert 56274 56274_in 56274_out 2
insert 34386 34386_in 34386_out 3
insert 44358 44358_in 44358_out 4
insert 51204 51204_in 51204_out 3
insert 50496 50496_in 50496_out 3
insert 48033 48033_in 48033_out 4
insert 35835 35835_in 35835_out 4
insert 43770 43770_in 43770_out 4
insert 46773 46773_in 46773_out 3
insert 53901 53901_in 53901_out 2
insert 38517 38517_in 38517_out 3
insert 50142 50142_in 50142_out 4
insert 48021 48021_in 48021_out 2
insert 30534 30534_in 30534_out 3
insert 40170 40170_in 40170_out 2
insert 49992 49992_in 49992_out 3
insert 58488 58488_in 58488_out 3
insert 57963 57963_in 57963_out 4
insert 40173 40173_in 40173_out 4
insert 45705 45705_in 45705_out 2
insert 50385 50385_in 50385_out 3
insert 40710 40710_in 40710_out 2
insert 44334 44334_in 44334_out 3
insert 52950 52950_in 52950_out 2
insert 46992 46992_in 46992_out 3
insert 38607 38607_in 38607_out 2
insert 46806 46806_in 46806_out 3
insert 45810 45810_in 45810_out 2
insert 59148 59148_in 59148_out 2
insert 59067 59067_in 59067_out 3
insert 36228 36228_in 36228_out 4
insert 46893 46893_in 46893_out 4
insert 53205 53205_in 53205_out 2
insert 57501 57501_in 57501_out 2
insert 37119 37119_in 37119_out 4
insert 40257 40257_in 40257_out 3
insert 36513 36513_in 36513_out 3
insert 57837 57837_in 57837_out 2
insert 43065 43065_in 43065_out 2
insert 45348 45348_in 45348_out 2
insert 49995 49995_in 49995_out 2
insert 52026 52026_in 52026_out 3
insert 43788 43788_in 43788_out 3
insert 56799 56799_in 56799_out 3
insert 50106 50106_in 50106_out 3
insert 44283 44283_in 44283_out 3
insert 39609 39609_in 39609_out 4
insert 44403 44403_in 44403_out 3
insert 31593 31593_in 31593_out 3
insert 47616 47616_in 47616_out 5
insert 57723 57723_in 57723_out 3
insert 33984 33984_in 33984_out 4
insert 36942 36942_in 36942_out 4
insert 52467 52467_in 52467_out 3
insert 58221 58221_in 58221_out 3
insert 31482 31482_in 31482_out 3
insert 37356 37356_in 37356_out 3
insert 46848 46848_in 46848_out 2
insert 48102 48102_in 48102_out 3
insert 42051 42051_in 42051_out 2
insert 49389 49389_in 49389_out 3
insert 54483 54483_in 54483_out 2
insert 51168 51168_in 51168_out 3
insert 38736 38736_in 38736_out 2
insert 46503 46503_in 46503_out 3
insert 33462 33462_in 33462_out 2
insert 32490 32490_in 32490_out 3
insert 47505 47505_in 47505_out 2
insert 51504 51504_in 51504_out 6
insert 47781 47781_in 47781_out 7
insert 59940 59940_in 59940_out 4
insert 42177 42177_in 42177_out 3
insert 38451 38451_in 38451_out 4
insert 51849 51849_in 51849_out 3
insert 49728 49728_in 49728_out 3
insert 58770 58770_in 58770_out 3
insert 47376 47376_in 47376_out 2
insert 42093 42093_in 42093_out 3
insert 52221 52221_in 52221_out 2
insert 59466 59466_in 59466_out 3
insert 38895 38895_in 38895_out 3
insert 33777 33777_in 33777_out 3
insert 52350 52350_in 52350_out 3
insert 51480 51480_in 51480_out 3
insert 42543 42543_in 42543_out 3
insert 38877 38877_in 38877_out 2
insert 38943 38943_in 38943_out 3
insert 55116 55116_in 55116_out 2
insert 59136 59136_in 59136_out 3
insert 50004 50004_in 50004_out 2
insert 36633 36633_in 36633_out 3
insert 47082 47082_in 47082_out 2
insert 36453 36453_in 36453_out 3
insert 32889 32889_in 32889_out 2
insert 56679 56679_in 56679_out 2
insert 38157 38157_in 38157_out 2
insert 45636 45636_in 45636_out 3
insert 36003 36003_in 36003_out 2
insert 57123 57123_in 57123_out 3
insert 40080 40080_in 40080_out 2
insert 31683 31683_in 31683_out 2
insert 31605 31605_in 31605_out 6
insert 41541 41541_in 41541_out 4
insert 37911 37911_in 37911_out 4
insert 51462 51462_in 51462_out 8
insert 51702 51702_in 51702_out 4
insert 33645 33645_in 33645_out 6
insert 56934 56934_in 56934_out 4
insert 50637 50637_in 50637_out 16
insert 50721 50721_in 50721_out 6
insert 51186 51186_in 51186_out 5
insert 58815 58815_in 58815_out 5
insert 58899 58899_in 58899_out 4
insert 36519 36519_in 36519_out 9
insert 40344 40344_in 40344_out 4
insert 38589 38589_in 38589_out 4
insert 49290 49290_in 49290_out 4
insert 53031 53031_in 53031_out 3
insert 56445 56445_in 56445_out 3
insert 30840 30840_in 30840_out 4
insert 33672 33672_in 33672_out 3
insert 38049 38049_in 38049_out 4
insert 37227 37227_in 37227_out 4
insert 55578 55578_in 55578_out 4
insert 43101 43101_in 43101_out 4
insert 36303 36303_in 36303_out 4
insert 52200 52200_in 52200_out 4
insert 41430 41430_in 41430_out 3
insert 49077 49077_in 49077_out 4
insert 38310 38310_in 38310_out 4
insert 40422 40422_in 40422_out 3
insert 31485 31485_in 31485_out 4
insert 50508 50508_in 50508_out 4
insert 40134 40134_in 40134_out 3
insert 58299 58299_in 58299_out 2
insert 45381 45381_in 45381_out 2
insert 46662 46662_in 46662_out 3
insert 48333 48333_in 48333_out 3
insert 58911 58911_in 58911_out 6
insert 34596 34596_in 34596_out 4
insert 38019 38019_in 38019_out 3
insert 47709 47709_in 47709_out 2
insert 30471 30471_in 30471_out 2
insert 49368 49368_in 49368_out 3
insert 31767 31767_in 31767_out 2
insert 44283 44283_in 44283_out 3
insert 54879 54879_in 54879_out 3
insert 55662 55662_in 55662_out 4
insert 46641 46641_in 46641_out 3
insert 30918 30918_in 30918_out 5
insert 40086 40086_in 40086_out 2
insert 34362 34362_in 34362_out 3
insert 45024 45024_in 45024_out 2
insert 37017 37017_in 37017_out 2
insert 44088 44088_in 44088_out 3
insert 59397 59397_in 59397_out 2
insert 57588 57588_in 57588_out 3
insert 49035 49035_in 49035_out 3
insert 32268 32268_in 32268_out 2
insert 45057 45057_in 45057_out 2
insert 33417 33417_in 33417_out 2
insert 49224 49224_in 49224_out 4
insert 36495 36495_in 36495_out 2
insert 57825 57825_in 57825_out 2
insert 47460 47460_in 47460_out 3
insert 59319 59319_in 59319_out 3
insert 50415 50415_in 50415_out 3
insert 47706 47706_in 47706_out 3
insert 52425 52425_in 52425_out 3
insert 30765 30765_in 30765_out 3
insert 45330 45330_in 45330_out 3
insert 52779 52779_in 52779_out 3
insert 50811 50811_in 50811_out 5
insert 30336 30336_in 30336_out 12
insert 35880 35880_in 35880_out 4
insert 45303 45303_in 45303_out 4
insert 32625 32625_in 32625_out 5
insert 44466 44466_in 44466_out 4
insert 37365 37365_in 37365_out 2
insert 49524 49524_in 49524_out 3
insert 57696 57696_in 57696_out 3
insert 39936 39936_in 39936_out 3
insert 41667 41667_in 41667_out 2
insert 33627 33627_in 33627_out 2
insert 52833 52833_in 52833_out 2
insert 41973 41973_in 41973_out 2
insert 32028 32028_in 32028_out 3
insert 59988 59988_in 59988_out 2
insert 43971 43971_in 43971_out 3
insert 37980 37980_in 37980_out 3
insert 41634 41634_in 41634_out 3
insert 59565 59565_in 59565_out 3
insert 37452 37452_in 37452_out 4
insert 40584 40584_in 40584_out 3
insert 40845 40845_in 40845_out 4
insert 53259 53259_in 53259_out 3
insert 45402 45402_in 45402_out 4
insert 54897 54897_in 54897_out 3
insert 42672 42672_in 42672_out 2
insert 53772 53772_in 53772_out 3
insert 55086 55086_in 55086_out 2
insert 31980 31980_in 31980_out 2
insert 56661 56661_in 56661_out 3
insert 34644 34644_in 34644_out 3
insert 31236 31236_in 31236_out 10
insert 51510 51510_in 51510_out 3
insert 48126 48126_in 48126_out 19
insert 50082 50082_in 50082_out 2
insert 59040 59040_in 59040_out 3
insert 32703 32703_in 32703_out 3
insert 32451 32451_in 32451_out 2
insert 31566 31566_in 31566_out 4
insert 59613 59613_in 59613_out 3
insert 58164 58164_in 58164_out 2
insert 59136 59136_in 59136_out 3
insert 58125 58125_in 58125_out 2
insert 57405 57405_in 57405_out 4
insert 56820 56820_in 56820_out 4
insert 34374 34374_in 34374_out 4
insert 42342 42342_in 42342_out 4
insert 48582 48582_in 48582_out 5
insert 33147 33147_in 33147_out 4
insert 50595 50595_in 50595_out 15
insert 51273 51273_in 51273_out 5
insert 35418 35418_in 35418_out 10
insert 36012 36012_in 36012_out 3
insert 43302 43302_in 43302_out 3
insert 58596 58596_in 58596_out 2
insert 55143 55143_in 55143_out 3
insert 45795 45795_in 45795_out 2
insert 32442 32442_in 32442_out 4
insert 48858 48858_in 48858_out 4
insert 56910 56910_in 56910_out 3
insert 42828 42828_in 42828_out 2
insert 59982 59982_in 59982_out 2
insert 38715 38715_in 38715_out 3
insert 53028 53028_in 53028_out 5
insert 53400 53400_in 53400_out 4
insert 46440 46440_in 46440_out 7
insert 56040 56040_in 56040_out 3
insert 44496 44496_in 44496_out 3
insert 53409 53409_in 53409_out 2
insert 41106 41106_in 41106_out 3
insert 57381 57381_in 57381_out 2
insert 49290 49290_in 49290_out 2
insert 41835 41835_in 41835_out 2
insert 59244 59244_in 59244_out 2
insert 45465 45465_in 45465_out 3
insert 40170 40170_in 40170_out 2
insert 45612 45612_in 45612_out 3
insert 36780 36780_in 36780_out 2
insert 47988 47988_in 47988_out 3
insert 42441 42441_in 42441_out 2
insert 55287 55287_in 55287_out 3
insert 37182 37182_in 37182_out 2
insert 49419 49419_in 49419_out 3
insert 57663 57663_in 57663_out 2
insert 32163 32163_in 32163_out 3
insert 43449 43449_in 43449_out 3
insert 45336 45336_in 45336_out 5
insert 53847 53847_in 53847_out 3
insert 51705 51705_in 51705_out 4
insert 57126 57126_in 57126_out 3
insert 37152 37152_in 37152_out 4
insert 46395 46395_in 46395_out 3
insert 35622 35622_in 35622_out 4
insert 49020 49020_in 49020_out 3
insert 51807 51807_in 51807_out 4
insert 43005 43005_in 43005_out 3
insert 55221 55221_in 55221_out 3
insert 44175 44175_in 44175_out 2
insert 43365 43365_in 43365_out 2
insert 45450 45450_in 45450_out 4
insert 39399 39399_in 39399_out 3
insert 35508 35508_in 35508_out 3
insert 40248 40248_in 40248_out 4
insert 55008 55008_in 55008_out 3
insert 58263 58263_in 58263_out 5
insert 46515 46515_in 46515_out 3
insert 41304 41304_in 41304_out 4
insert 45063 45063_in 45063_out 3
insert 45036 45036_in 45036_out 4
insert 33021 33021_in 33021_out 3
insert 34797 34797_in 34797_out 3
insert 34539 34539_in 34539_out 3
insert 37548 37548_in 37548_out 3
insert 39567 39567_in 39567_out 3
insert 36594 36594_in 36594_out 3
insert 32340 32340_in 32340_out 5
insert 34812 34812_in 34812_out 3
insert 48882 48882_in 48882_out 2
insert 45702 45702_in 45702_out 2
insert 30102 30102_in 30102_out 3
insert 45615 45615_in 45615_out 2
insert 30096 30096_in 30096_out 2
insert 33738 33738_in 33738_out 2
insert 41211 41211_in 41211_out 3
insert 35238 35238_in 35238_out 3
insert 38190 38190_in 38190_out 2
insert 39225 39225_in 39225_out 2
insert 45816 45816_in 45816_out 5
insert 40614 40614_in 40614_out 3
insert 32130 32130_in 32130_out 3
insert 32277 32277_in 32277_out 4
insert 51216 51216_in 51216_out 3
insert 58554 58554_in 58554_out 2
insert 35346 35346_in 35346_out 2
insert 52944 52944_in 52944_out 2
insert 42414 42414_in 42414_out 2
insert 33579 33579_in 33579_out 2
insert 53070 53070_in 53070_out 3
insert 54681 54681_in 54681_out 2
insert 55101 55101_in 55101_out 2
insert 44067 44067_in 44067_out 2
insert 41400 41400_in 41400_out 3
insert 59610 59610_in 59610_out 2
insert 51621 51621_in 51621_out 2
insert 32883 32883_in 32883_out 3
insert 55311 55311_in 55311_out 2
insert 42618 42618_in 42618_out 2
insert 54555 54555_in 54555_out 2
insert 52656 52656_in 52656_out 2
insert 38781 38781_in 38781_out 3
insert 31863 31863_in 31863_out 2
insert 45267 45267_in 45267_out 2
insert 36750 36750_in 36750_out 3
insert 58887 58887_in 58887_out 2
insert 52833 52833_in 52833_out 7
insert 54045 54045_in 54045_out 2
insert 57480 57480_in 57480_out 3
insert 35850 35850_in 35850_out 2
insert 51864 51864_in 51864_out 3
insert 36468 36468_in 36468_out 2
insert 32586 32586_in 32586_out 3
insert 44250 44250_in 44250_out 2
insert 57636 57636_in 57636_out 3
insert 49656 49656_in 49656_out 3
insert 38118 38118_in 38118_out 2
insert 38229 38229_in 38229_out 2
insert 46233 46233_in 46233_out 4
insert 36477 36477_in 36477_out 5
insert 45564 45564_in 45564_out 3
insert 51948 51948_in 51948_out 2
insert 51000 51000_in 51000_out 3
insert 36654 36654_in 36654_out 2
insert 43818 43818_in 43818_out 3
insert 43107 43107_in 43107_out 2
insert 40503 40503_in 40503_out 4
insert 34515 34515_in 34515_out 3
insert 58731 58731_in 58731_out 4
insert 49914 49914_in 49914_out 3
insert 57372 57372_in 57372_out 4
