countInDegree Node Time
countInDegree 2700 35
countInDegree 2166 37
countInDegree 84 50
countInDegree 477 47
countInDegree 1929 51
countInDegree 516 58
countInDegree 2037 47
countInDegree 2436 40
countInDegree 159 37
countInDegree 1776 32
countInDegree 981 34
countInDegree 2181 34
countInDegree 405 22
countInDegree 789 33
countInDegree 2757 27
countInDegree 1155 21
countInDegree 2400 27
countInDegree 1536 31
countInDegree 2040 35
countInDegree 2811 24
countInDegree 2322 32
countInDegree 2661 28
countInDegree 2397 20
countInDegree 1293 30
countInDegree 1581 27
countInDegree 2502 19
countInDegree 798 36
countInDegree 1995 42
countInDegree 2892 40
countInDegree 2748 31
countInDegree 1425 56
countInDegree 192 57
countInDegree 1476 62
countInDegree 1779 33
countInDegree 2418 29
countInDegree 1896 35
countInDegree 1788 21
countInDegree 2967 28
countInDegree 1686 33
countInDegree 1608 33
countInDegree 162 31
countInDegree 1701 40
countInDegree 816 26
countInDegree 648 29
countInDegree 1086 32
countInDegree 474 62
countInDegree 780 22
countInDegree 2949 36
countInDegree 2523 25
countInDegree 1935 27
countInDegree 1401 23
countInDegree 2067 26
countInDegree 765 27
countInDegree 537 19
countInDegree 969 24
countInDegree 1308 34
countInDegree 2742 23
countInDegree 57 28
countInDegree 804 27
countInDegree 1899 19
countInDegree 228 27
countInDegree 1932 19
countInDegree 2214 25
countInDegree 1743 25
countInDegree 702 21
countInDegree 1638 23
countInDegree 1428 34
countInDegree 2448 43
countInDegree 1713 34
countInDegree 345 70
countInDegree 2220 106
countInDegree 1851 23
countInDegree 1032 33
countInDegree 1197 36
countInDegree 1563 42
countInDegree 120 43
countInDegree 2574 40
countInDegree 1356 36
countInDegree 2394 34
countInDegree 2145 35
countInDegree 2766 37
countInDegree 2925 38
countInDegree 885 35
countInDegree 1842 20
countInDegree 960 31
countInDegree 801 24
countInDegree 255 25
countInDegree 990 26
countInDegree 1662 19
countInDegree 1566 27
countInDegree 1605 31
countInDegree 2559 25
countInDegree 135 50
countInDegree 456 24
countInDegree 2382 26
countInDegree 1596 22
countInDegree 18 25
countInDegree 663 27
countInDegree 1218 22
countInDegree 2256 32
countInDegree 2538 23
countInDegree 2676 44
countInDegree 2553 54
countInDegree 483 32
countInDegree 1623 40
countInDegree 2088 34
countInDegree 2964 47
countInDegree 1284 27
countInDegree 873 32
countInDegree 267 33
countInDegree 2046 22
countInDegree 2304 47
countInDegree 1299 73
countInDegree 1911 49
countInDegree 2820 44
countInDegree 909 35
countInDegree 2829 38
countInDegree 666 30
countInDegree 1188 24
countInDegree 2571 29
countInDegree 1191 27
countInDegree 2589 25
countInDegree 1710 35
countInDegree 1491 27
countInDegree 906 31
countInDegree 258 22
countInDegree 396 29
countInDegree 1242 20
countInDegree 693 33
countInDegree 1137 23
countInDegree 942 32
countInDegree 2841 28
countInDegree 48 24
countInDegree 549 65
countInDegree 984 37
countInDegree 1521 54
countInDegree 2202 27
countInDegree 1923 21
countInDegree 1797 25
countInDegree 1275 20
countInDegree 2658 27
countInDegree 2901 23
countInDegree 222 22
countInDegree 624 25
countInDegree 2013 20
countInDegree 63 28
countInDegree 795 27
countInDegree 219 26
countInDegree 2457 30
countInDegree 381 23
countInDegree 2277 22
countInDegree 2715 29
countInDegree 486 24
countInDegree 2049 22
countInDegree 375 29
countInDegree 2919 39
countInDegree 2373 36
countInDegree 1719 28
countInDegree 1410 27
countInDegree 2916 25
countInDegree 33 22
countInDegree 1800 25
countInDegree 2334 19
countInDegree 534 26
countInDegree 1317 19
countInDegree 1371 24
countInDegree 690 39
countInDegree 2178 36
countInDegree 1668 41
countInDegree 1602 24
countInDegree 1083 25
countInDegree 1002 32
countInDegree 354 40
countInDegree 441 27
countInDegree 2673 32
countInDegree 579 41
countInDegree 459 68
countInDegree 12 41
countInDegree 585 34
countInDegree 1257 37
countInDegree 807 43
countInDegree 852 44
countInDegree 876 43
countInDegree 975 43
countInDegree 831 39
countInDegree 2454 30
countInDegree 2367 48
countInDegree 2637 43
countInDegree 2082 32
countInDegree 1794 27
countInDegree 1656 20
countInDegree 2412 26
countInDegree 1611 18
countInDegree 759 27
countInDegree 378 23
countInDegree 1803 22
countInDegree 2451 26
countInDegree 630 26
countInDegree 627 27
countInDegree 2664 26
countInDegree 1455 20
countInDegree 1689 42
countInDegree 2679 26
countInDegree 687 20
countInDegree 2199 25
countInDegree 822 24
countInDegree 1062 27
countInDegree 237 28
countInDegree 888 27
countInDegree 2463 23
countInDegree 2601 26
countInDegree 1311 18
countInDegree 99 26
countInDegree 651 25
countInDegree 2268 20
countInDegree 2961 27
countInDegree 1386 18
countInDegree 2187 26
countInDegree 1650 19
countInDegree 2535 34
countInDegree 471 27
countInDegree 1791 19
countInDegree 2517 25
countInDegree 333 25
countInDegree 2532 21
countInDegree 186 27
countInDegree 1185 20
countInDegree 657 26
countInDegree 2433 21
countInDegree 1857 37
countInDegree 1575 38
countInDegree 1599 42
countInDegree 1305 34
countInDegree 141 34
countInDegree 264 30
countInDegree 813 27
countInDegree 1353 31
countInDegree 1341 53
countInDegree 1941 62
countInDegree 1644 46
countInDegree 705 31
countInDegree 2622 37
countInDegree 1548 39
countInDegree 1764 33
countInDegree 426 22
countInDegree 645 23
countInDegree 2595 24
countInDegree 1089 29
countInDegree 330 28
countInDegree 2124 27
countInDegree 1485 22
countInDegree 2541 29
countInDegree 1398 26
countInDegree 1587 26
countInDegree 918 32
countInDegree 2586 31
countInDegree 1404 32
countInDegree 615 24
countInDegree 2991 34
countInDegree 1125 36
countInDegree 2004 39
countInDegree 2850 55
countInDegree 2424 43
countInDegree 1131 56
countInDegree 2796 40
countInDegree 555 22
countInDegree 768 28
countInDegree 93 38
countInDegree 1824 40
countInDegree 2508 42
countInDegree 750 42
countInDegree 1407 31
countInDegree 2130 31
countInDegree 2667 24
countInDegree 762 38
countInDegree 2475 26
countInDegree 276 28
countInDegree 2547 24
countInDegree 2853 26
countInDegree 1716 23
countInDegree 315 22
countInDegree 870 28
countInDegree 1374 29
countInDegree 1110 28
countInDegree 132 26
countInDegree 2787 17
countInDegree 1113 31
countInDegree 492 25
countInDegree 945 20
countInDegree 2388 26
countInDegree 225 18
countInDegree 2946 28
countInDegree 684 27
countInDegree 2958 22
countInDegree 903 27
countInDegree 1044 30
countInDegree 543 26
countInDegree 2247 35
countInDegree 1542 22
countInDegree 2682 41
countInDegree 1584 33
countInDegree 1728 28
countInDegree 147 41
countInDegree 1722 35
countInDegree 1383 23
countInDegree 1182 34
countInDegree 1782 24
countInDegree 696 22
countInDegree 51 25
countInDegree 2943 38
countInDegree 2721 30
countInDegree 2301 49
countInDegree 1953 40
countInDegree 1212 28
countInDegree 1908 28
countInDegree 1539 22
countInDegree 609 35
countInDegree 2430 34
countInDegree 273 30
countInDegree 2361 18
countInDegree 1206 26
countInDegree 1392 24
countInDegree 2250 21
countInDegree 2265 26
countInDegree 2484 21
countInDegree 414 37
countInDegree 660 31
countInDegree 2274 23
countInDegree 390 22
countInDegree 2997 27
countInDegree 1854 25
countInDegree 2724 26
countInDegree 6 18
countInDegree 2205 67
countInDegree 963 42
countInDegree 216 40
countInDegree 2625 42
countInDegree 2835 33
countInDegree 501 36
countInDegree 2085 44
countInDegree 2844 29
countInDegree 1365 22
countInDegree 156 29
countInDegree 2898 25
countInDegree 111 20
countInDegree 0 26
countInDegree 2109 20
countInDegree 2592 30
countInDegree 1014 27
countInDegree 1980 37
countInDegree 1707 20
countInDegree 2952 32
countInDegree 2223 33
countInDegree 1434 35
countInDegree 306 55
countInDegree 2670 35
countInDegree 1500 27
countInDegree 1848 29
countInDegree 453 34
countInDegree 117 31
countInDegree 1617 32
countInDegree 1473 47
countInDegree 522 29
countInDegree 747 27
countInDegree 2280 32
countInDegree 744 30
countInDegree 2616 29
countInDegree 1134 39
countInDegree 1530 34
countInDegree 2640 31
countInDegree 2511 32
countInDegree 2718 27
countInDegree 318 36
countInDegree 78 33
countInDegree 1968 35
countInDegree 2739 32
countInDegree 2817 32
countInDegree 1488 25
countInDegree 408 34
countInDegree 2142 36
countInDegree 1200 42
countInDegree 1230 42
countInDegree 1437 41
countInDegree 1347 56
countInDegree 1677 32
countInDegree 2487 32
countInDegree 1467 43
countInDegree 2985 34
countInDegree 2034 33
countInDegree 726 50
countInDegree 1767 41
countInDegree 3 41
countInDegree 2439 32
countInDegree 1866 36
countInDegree 2556 57
countInDegree 1362 30
countInDegree 1101 35
countInDegree 2460 69
countInDegree 1620 47
countInDegree 1050 38
countInDegree 1578 48
countInDegree 2685 34
countInDegree 1920 22
countInDegree 363 28
countInDegree 1629 26
countInDegree 738 40
countInDegree 1746 32
countInDegree 840 25
countInDegree 1761 27
countInDegree 1011 29
countInDegree 2406 27
countInDegree 1809 31
countInDegree 825 25
countInDegree 495 32
countInDegree 2445 21
countInDegree 612 28
countInDegree 810 23
countInDegree 933 29
countInDegree 897 35
countInDegree 2298 29
countInDegree 2154 36
countInDegree 1593 20
countInDegree 2607 30
countInDegree 834 26
countInDegree 2028 54
countInDegree 2793 29
countInDegree 936 29
countInDegree 1098 21
countInDegree 564 30
countInDegree 129 31
countInDegree 1737 21
countInDegree 1380 28
countInDegree 951 27
countInDegree 1665 21
countInDegree 423 26
countInDegree 1944 23
countInDegree 2703 26
countInDegree 2784 45
countInDegree 708 46
countInDegree 1164 43
countInDegree 573 35
countInDegree 1179 29
countInDegree 912 28
countInDegree 1350 19
countInDegree 672 30
countInDegree 2310 27
countInDegree 2151 20
countInDegree 1479 26
countInDegree 966 20
countInDegree 819 29
countInDegree 855 28
countInDegree 270 19
countInDegree 2604 27
countInDegree 642 29
countInDegree 915 22
countInDegree 828 31
countInDegree 2118 21
countInDegree 312 23
countInDegree 1239 29
countInDegree 1947 19
countInDegree 1071 30
countInDegree 1248 36
countInDegree 2697 25
countInDegree 843 23
countInDegree 1821 27
countInDegree 2058 19
countInDegree 1770 27
countInDegree 1026 25
countInDegree 357 22
countInDegree 171 30
countInDegree 309 32
countInDegree 552 19
countInDegree 636 26
countInDegree 1839 19
countInDegree 1698 28
countInDegree 2217 45
countInDegree 510 47
countInDegree 1998 35
countInDegree 1269 27
countInDegree 786 20
countInDegree 2706 48
countInDegree 525 23
countInDegree 165 28
countInDegree 1560 24
countInDegree 213 33
countInDegree 996 23
countInDegree 2613 26
countInDegree 2727 39
countInDegree 2409 46
countInDegree 2565 48
countInDegree 669 42
countInDegree 174 40
countInDegree 2808 37
countInDegree 1470 44
countInDegree 1419 36
countInDegree 2481 30
countInDegree 2271 31
countInDegree 2376 32
countInDegree 732 41
countInDegree 714 28
countInDegree 2874 28
countInDegree 249 30
countInDegree 2856 28
countInDegree 1194 25
countInDegree 366 24
countInDegree 2832 29
countInDegree 2859 23
countInDegree 2730 34
countInDegree 288 31
countInDegree 1905 26
countInDegree 2895 25
countInDegree 2907 31
countInDegree 1116 33
countInDegree 2745 24
countInDegree 1758 26
countInDegree 1818 28
countInDegree 2421 36
countInDegree 1008 31
countInDegree 2139 19
countInDegree 2526 25
countInDegree 2937 22
countInDegree 1494 24
countInDegree 1104 23
countInDegree 2478 21
countInDegree 231 23
countInDegree 2646 18
countInDegree 1344 25
countInDegree 21 20
countInDegree 2241 29
countInDegree 2157 23
countInDegree 2064 20
countInDegree 2415 24
countInDegree 2364 29
countInDegree 1704 26
countInDegree 2628 24
countInDegree 144 36
countInDegree 597 23
countInDegree 1047 22
countInDegree 2577 31
countInDegree 387 27
countInDegree 879 21
countInDegree 1038 25
countInDegree 399 25
countInDegree 774 20
countInDegree 2871 24
countInDegree 189 18
countInDegree 2760 26
countInDegree 1812 25
countInDegree 723 21
countInDegree 1635 18
countInDegree 1986 24
countInDegree 1836 25
countInDegree 432 22
countInDegree 1332 21
countInDegree 2922 24
countInDegree 2172 19
countInDegree 2292 23
countInDegree 168 19
countInDegree 1338 27
countInDegree 654 18
countInDegree 849 38
countInDegree 633 24
countInDegree 1731 19
countInDegree 234 23
countInDegree 1260 21
countInDegree 1557 26
countInDegree 465 24
countInDegree 1938 20
countInDegree 45 23
countInDegree 1023 19
countInDegree 2148 27
countInDegree 2814 19
countInDegree 1221 23
countInDegree 783 36
countInDegree 1641 18
countInDegree 1956 32
countInDegree 1869 24
countInDegree 1119 19
countInDegree 600 27
countInDegree 1227 19
countInDegree 2865 25
countInDegree 303 28
countInDegree 1815 18
countInDegree 1680 25
countInDegree 1146 19
countInDegree 153 23
countInDegree 2307 19
countInDegree 123 24
countInDegree 639 20
countInDegree 126 27
countInDegree 198 27
countInDegree 2712 27
countInDegree 324 33
countInDegree 1626 33
countInDegree 1170 32
countInDegree 1515 20
countInDegree 468 34
countInDegree 1833 29
countInDegree 1926 31
countInDegree 2196 23
countInDegree 2934 30
countInDegree 1359 27
countInDegree 2982 24
countInDegree 972 24
countInDegree 444 19
countInDegree 1989 25
countInDegree 2550 21
countInDegree 1215 22
countInDegree 1554 24
countInDegree 195 18
countInDegree 2019 38
countInDegree 2115 25
countInDegree 777 19
countInDegree 2643 24
countInDegree 2598 19
countInDegree 2769 25
countInDegree 252 23
countInDegree 2385 23
countInDegree 987 25
countInDegree 513 20
countInDegree 87 23
countInDegree 1095 19
countInDegree 1239 201
  
countOutDegree Node Time
countOutDegree 1320 2938
countOutDegree 1032 309
countOutDegree 2322 201
countOutDegree 1800 146
countOutDegree 132 115
countOutDegree 2832 201
countOutDegree 33 161
countOutDegree 1347 163
countOutDegree 204 76
countOutDegree 2376 135
countOutDegree 2082 134
countOutDegree 1992 74
countOutDegree 2226 68
countOutDegree 1425 50
countOutDegree 750 46
countOutDegree 2151 35
countOutDegree 2406 23
countOutDegree 135 29
countOutDegree 1161 21
countOutDegree 1152 32
countOutDegree 1299 35
countOutDegree 273 35
countOutDegree 435 18
countOutDegree 2727 26
countOutDegree 2400 24
countOutDegree 2448 34
countOutDegree 633 28
countOutDegree 1494 29
countOutDegree 2340 40
countOutDegree 1548 27
countOutDegree 498 24
countOutDegree 522 34
countOutDegree 258 27
countOutDegree 2964 21
countOutDegree 1146 26
countOutDegree 1158 21
countOutDegree 2442 22
countOutDegree 693 24
countOutDegree 2043 20
countOutDegree 2211 30
countOutDegree 2214 37
countOutDegree 2919 35
countOutDegree 843 36
countOutDegree 1752 36
countOutDegree 2175 37
countOutDegree 1848 28
countOutDegree 2205 35
countOutDegree 912 24
countOutDegree 723 17
countOutDegree 2148 27
countOutDegree 1086 17
countOutDegree 2427 27
countOutDegree 1944 21
countOutDegree 168 19
countOutDegree 2280 35
countOutDegree 2469 23
countOutDegree 1764 31
countOutDegree 2529 25
countOutDegree 1830 31
countOutDegree 2685 46
countOutDegree 636 48
countOutDegree 78 36
countOutDegree 507 30
countOutDegree 2085 44
countOutDegree 336 41
countOutDegree 2106 33
countOutDegree 1671 31
countOutDegree 681 28
countOutDegree 147 33
countOutDegree 192 36
countOutDegree 2646 23
countOutDegree 60 33
countOutDegree 2628 50
countOutDegree 2829 45
countOutDegree 390 32
countOutDegree 483 38
countOutDegree 2874 42
countOutDegree 834 35
countOutDegree 1296 52
countOutDegree 2493 36
countOutDegree 2538 38
countOutDegree 1467 20
countOutDegree 1275 28
countOutDegree 2358 31
countOutDegree 2733 32
countOutDegree 2871 34
countOutDegree 1998 17
countOutDegree 1629 22
countOutDegree 2598 17
countOutDegree 2313 37
countOutDegree 2370 30
countOutDegree 1533 43
countOutDegree 291 45
countOutDegree 2277 23
countOutDegree 438 20
countOutDegree 2418 17
countOutDegree 2229 56
countOutDegree 189 19
countOutDegree 1608 17
countOutDegree 2247 13
countOutDegree 1857 16
countOutDegree 330 18
countOutDegree 801 17
countOutDegree 2337 21
countOutDegree 2757 18
countOutDegree 1878 15
countOutDegree 1080 14
countOutDegree 2610 15
countOutDegree 450 13
countOutDegree 873 16
countOutDegree 2310 14
countOutDegree 1077 16
countOutDegree 2841 16
countOutDegree 711 20
countOutDegree 2649 27
countOutDegree 2253 31
countOutDegree 2271 31
countOutDegree 261 26
countOutDegree 783 19
countOutDegree 462 18
countOutDegree 2913 16
countOutDegree 630 18
countOutDegree 1386 19
countOutDegree 426 19
countOutDegree 942 16
countOutDegree 2976 15
countOutDegree 1983 18
countOutDegree 1713 22
countOutDegree 1137 19
countOutDegree 2850 18
countOutDegree 2772 17
countOutDegree 378 16
countOutDegree 588 17
countOutDegree 2613 16
countOutDegree 1563 34
countOutDegree 2439 33
countOutDegree 2607 31
countOutDegree 1218 24
countOutDegree 363 21
countOutDegree 1512 18
countOutDegree 2979 15
countOutDegree 2739 29
countOutDegree 393 16
countOutDegree 915 17
countOutDegree 465 13
countOutDegree 624 17
countOutDegree 546 14
countOutDegree 525 15
countOutDegree 555 18
countOutDegree 348 24
countOutDegree 1440 16
countOutDegree 2124 22
countOutDegree 1515 15
countOutDegree 528 18
countOutDegree 108 15
countOutDegree 9 18
countOutDegree 2523 30
countOutDegree 1419 32
countOutDegree 2235 22
countOutDegree 1242 35
countOutDegree 222 26
countOutDegree 927 28
countOutDegree 2391 27
countOutDegree 1626 27
countOutDegree 1041 12
countOutDegree 1893 16
countOutDegree 1035 15
countOutDegree 1914 14
countOutDegree 1134 15
countOutDegree 1155 14
countOutDegree 2853 16
countOutDegree 1647 14
countOutDegree 567 17
countOutDegree 2166 13
countOutDegree 1557 14
countOutDegree 1851 24
countOutDegree 480 14
countOutDegree 987 15
countOutDegree 2115 17
countOutDegree 1113 14
countOutDegree 2142 14
countOutDegree 687 15
countOutDegree 972 18
countOutDegree 264 14
countOutDegree 315 14
countOutDegree 2667 15
countOutDegree 2712 13
countOutDegree 909 15
countOutDegree 342 27
countOutDegree 252 24
countOutDegree 1380 13
countOutDegree 156 27
countOutDegree 720 20
countOutDegree 1122 13
countOutDegree 1116 21
countOutDegree 2934 18
countOutDegree 2364 23
countOutDegree 1719 21
countOutDegree 2160 20
countOutDegree 591 17
countOutDegree 1683 26
countOutDegree 1053 18
countOutDegree 900 16
countOutDegree 372 21
countOutDegree 1350 21
countOutDegree 1617 22
countOutDegree 2460 20
countOutDegree 492 26
countOutDegree 1731 20
countOutDegree 150 15
countOutDegree 249 17
countOutDegree 642 18
countOutDegree 1260 18
countOutDegree 1890 20
countOutDegree 126 25
countOutDegree 2184 20
countOutDegree 2664 21
countOutDegree 105 26
countOutDegree 936 24
countOutDegree 2010 24
countOutDegree 1038 30
countOutDegree 303 30
countOutDegree 2922 21
countOutDegree 2886 23
countOutDegree 1020 20
countOutDegree 1224 24
countOutDegree 1281 20
countOutDegree 2808 15
countOutDegree 2346 20
countOutDegree 324 19
countOutDegree 2013 25
countOutDegree 2016 20
countOutDegree 1002 14
countOutDegree 1827 13
countOutDegree 2625 62
countOutDegree 2763 34
countOutDegree 1716 32
countOutDegree 780 47
countOutDegree 1314 24
countOutDegree 813 19
countOutDegree 894 13
countOutDegree 2790 13
countOutDegree 627 12
countOutDegree 2067 13
countOutDegree 2988 23
countOutDegree 2925 14
countOutDegree 1863 15
countOutDegree 699 16
countOutDegree 384 13
countOutDegree 1842 20
countOutDegree 1428 17
countOutDegree 1785 17
countOutDegree 1779 18
countOutDegree 903 13
countOutDegree 300 12
countOutDegree 2592 21
countOutDegree 1953 13
countOutDegree 417 13
countOutDegree 2331 11
countOutDegree 2550 13
countOutDegree 2526 13
countOutDegree 2589 13
countOutDegree 1485 11
countOutDegree 1686 12
countOutDegree 237 15
countOutDegree 906 11
countOutDegree 2139 17
countOutDegree 1722 12
countOutDegree 72 18
countOutDegree 2028 12
countOutDegree 1674 12
countOutDegree 585 11
countOutDegree 882 14
countOutDegree 2445 12
countOutDegree 2595 12
countOutDegree 2730 13
countOutDegree 1578 12
countOutDegree 2154 17
countOutDegree 2931 16
countOutDegree 1797 16
countOutDegree 2544 11
