
countInDegree Node Time
countInDegree 27 11
countInDegree 6 10
countInDegree 24 10
countInDegree 27 9
countInDegree 18 11
countInDegree 9 9
countInDegree 24 8
countInDegree 15 8
countInDegree 21 9
countInDegree 12 8
countInDegree 6 10
countInDegree 18 9
countInDegree 9 9
countInDegree 12 10
countInDegree 6 18
countInDegree 24 8
countInDegree 15 9
countInDegree 18 10
countInDegree 0 9
countInDegree 18 14
countInDegree 21 8
countInDegree 12 9
countInDegree 27 9
countInDegree 0 11
countInDegree 9 7
countInDegree 0 9
countInDegree 0 7
countInDegree 18 9
countInDegree 0 8
countInDegree 9 8
countInDegree 6 9
countInDegree 9 16
countInDegree 15 10
countInDegree 3 8
countInDegree 24 9
countInDegree 18 12
countInDegree 12 10
countInDegree 24 8
countInDegree 12 9
countInDegree 12 14
countInDegree 15 8
countInDegree 24 8
countInDegree 27 8
countInDegree 27 16
countInDegree 6 9
countInDegree 0 8
countInDegree 9 10
countInDegree 15 8
countInDegree 6 11
countInDegree 21 12
countInDegree 18 8
countInDegree 0 8
countInDegree 9 8
countInDegree 9 9
countInDegree 6 8
countInDegree 18 9
countInDegree 12 9
countInDegree 0 11
countInDegree 12 7
countInDegree 12 8
countInDegree 3 8
countInDegree 12 8
countInDegree 6 9
countInDegree 24 18
countInDegree 18 21
countInDegree 15 11
countInDegree 0 28
countInDegree 21 16
countInDegree 24 10
countInDegree 24 10
countInDegree 3 10
countInDegree 27 9
countInDegree 0 7
countInDegree 9 8
countInDegree 0 9
countInDegree 0 8
countInDegree 18 8
countInDegree 15 8
countInDegree 6 12
countInDegree 18 8
countInDegree 27 8
countInDegree 12 7
countInDegree 9 7
countInDegree 15 7
countInDegree 21 9
countInDegree 9 9
countInDegree 3 11
countInDegree 18 9
countInDegree 24 9
countInDegree 21 9
countInDegree 15 8
countInDegree 18 9
countInDegree 9 10
countInDegree 9 9
countInDegree 9 8
countInDegree 24 19
countInDegree 18 11
countInDegree 6 10
countInDegree 15 9
countInDegree 27 9
countInDegree 9 9
countInDegree 21 14
countInDegree 12 8
countInDegree 12 8
countInDegree 18 8
countInDegree 21 11
countInDegree 18 8
countInDegree 9 10
countInDegree 6 8
countInDegree 27 9
countInDegree 12 8
countInDegree 12 8
countInDegree 21 7
countInDegree 18 8
countInDegree 27 16
countInDegree 9 7
countInDegree 3 7
countInDegree 6 10
countInDegree 12 7
countInDegree 12 8
countInDegree 18 7
countInDegree 3 8
countInDegree 6 8
countInDegree 0 8
countInDegree 15 8
countInDegree 9 12
countInDegree 27 7
countInDegree 15 8
countInDegree 24 7
countInDegree 24 8
countInDegree 12 8
countInDegree 18 9
countInDegree 27 7
countInDegree 0 8
countInDegree 27 7
countInDegree 9 7
countInDegree 9 8
countInDegree 12 8
countInDegree 3 38
countInDegree 24 7
countInDegree 27 6
countInDegree 24 6
countInDegree 12 27
countInDegree 12 9
countInDegree 0 7
countInDegree 24 7
countInDegree 6 11
countInDegree 18 9
countInDegree 21 12
countInDegree 9 8
countInDegree 18 7
countInDegree 18 18
countInDegree 21 6
countInDegree 6 6
countInDegree 9 7
countInDegree 27 53
countInDegree 21 7
countInDegree 6 36
countInDegree 0 6
countInDegree 18 14
countInDegree 12 30
countInDegree 27 6
countInDegree 6 6
countInDegree 6 7
countInDegree 0 25
countInDegree 21 6
countInDegree 12 7
countInDegree 21 7
countInDegree 21 6
countInDegree 6 6
countInDegree 21 9
countInDegree 9 6
countInDegree 9 7
countInDegree 9 8
countInDegree 6 14
countInDegree 21 7
countInDegree 0 7
countInDegree 15 6
countInDegree 15 6
countInDegree 15 16
countInDegree 27 7
countInDegree 12 7
countInDegree 0 6
countInDegree 27 6
countInDegree 12 58
countInDegree 15 6
countInDegree 0 7
countInDegree 27 7
countInDegree 18 7
countInDegree 15 62
countInDegree 3 8
countInDegree 9 8
countInDegree 12 13
countInDegree 27 39
countInDegree 3 9
countInDegree 0 7
countInDegree 12 8
countInDegree 0 9
countInDegree 6 23
countInDegree 24 6
countInDegree 15 8
countInDegree 27 7
countInDegree 6 50
countInDegree 27 9
countInDegree 24 7
countInDegree 0 7
countInDegree 21 25
countInDegree 9 38
countInDegree 15 45
countInDegree 9 21
countInDegree 12 24
countInDegree 18 13
countInDegree 27 6
countInDegree 9 7
countInDegree 0 24
countInDegree 15 15
countInDegree 21 9
countInDegree 12 9
countInDegree 15 33
countInDegree 9 8
countInDegree 21 9
countInDegree 21 9
countInDegree 6 7
countInDegree 0 30
countInDegree 15 13
countInDegree 15 8
countInDegree 15 6
countInDegree 18 20
countInDegree 24 6
countInDegree 21 6
countInDegree 6 9
countInDegree 24 7
countInDegree 21 8
countInDegree 6 5
countInDegree 18 7
countInDegree 12 6
countInDegree 18 8
countInDegree 0 5
countInDegree 15 8
countInDegree 15 5
countInDegree 9 7
countInDegree 15 7
countInDegree 6 7
countInDegree 21 6
countInDegree 6 6
countInDegree 0 7
countInDegree 21 6
countInDegree 12 7
countInDegree 3 6
countInDegree 3 5
countInDegree 6 8
countInDegree 6 8
countInDegree 21 6
countInDegree 0 8
countInDegree 15 6
countInDegree 3 6
countInDegree 0 6
countInDegree 27 7
countInDegree 24 5
countInDegree 0 13
countInDegree 6 7
countInDegree 9 5
countInDegree 0 7
countInDegree 9 6
countInDegree 15 7
countInDegree 15 18
countInDegree 15 7
countInDegree 24 6
countInDegree 15 6
countInDegree 9 14
countInDegree 9 7
countInDegree 18 6
countInDegree 21 6
countInDegree 21 6
countInDegree 6 10
countInDegree 12 17
countInDegree 18 6
countInDegree 12 7
countInDegree 24 8
countInDegree 24 6
countInDegree 15 6
countInDegree 24 7
countInDegree 0 9
countInDegree 15 10
countInDegree 27 6
countInDegree 3 6
countInDegree 27 5
countInDegree 24 7
countInDegree 21 14
countInDegree 27 6
countInDegree 0 5
countInDegree 3 6
countInDegree 12 6
countInDegree 0 6
countInDegree 24 6
countInDegree 15 7
countInDegree 27 6
countInDegree 15 6
countInDegree 6 6
countInDegree 6 6
countInDegree 9 6
countInDegree 21 7
countInDegree 15 5
countInDegree 6 6
countInDegree 3 8
countInDegree 0 6
countInDegree 21 6
countInDegree 9 7
countInDegree 9 6
countInDegree 9 7
countInDegree 0 6
countInDegree 3 6
countInDegree 3 5
countInDegree 9 6
countInDegree 27 5
countInDegree 0 6
countInDegree 15 5
countInDegree 9 6
countInDegree 12 6
countInDegree 27 6
countInDegree 21 6
countInDegree 6 5
countInDegree 15 6
countInDegree 3 6
countInDegree 24 6
countInDegree 18 6
countInDegree 12 6
countInDegree 15 6
countInDegree 27 6
countInDegree 18 6
countInDegree 18 6
countInDegree 12 7
countInDegree 3 6
countInDegree 24 5
countInDegree 3 6
countInDegree 0 5
countInDegree 9 6
countInDegree 18 6
countInDegree 3 6
countInDegree 3 5
countInDegree 3 7
countInDegree 27 6
countInDegree 12 5
countInDegree 24 6
countInDegree 18 6
countInDegree 3 5
countInDegree 21 6
countInDegree 9 6
countInDegree 24 6
countInDegree 15 5
countInDegree 18 6
countInDegree 3 14
countInDegree 3 13
countInDegree 12 6
countInDegree 0 5
countInDegree 27 13
countInDegree 18 6
countInDegree 3 6
countInDegree 21 6
countInDegree 15 6
countInDegree 24 6
countInDegree 15 5
countInDegree 24 5
countInDegree 24 11
countInDegree 12 5
countInDegree 24 6
countInDegree 9 6
countInDegree 21 5
countInDegree 21 5
countInDegree 9 5
countInDegree 6 6
countInDegree 12 6
countInDegree 27 6
countInDegree 3 6
countInDegree 0 6
countInDegree 3 6
countInDegree 3 6
countInDegree 24 6
countInDegree 9 6
countInDegree 6 7
countInDegree 9 6
countInDegree 18 5
countInDegree 21 6
countInDegree 24 6
countInDegree 9 12
countInDegree 15 6
countInDegree 27 5
countInDegree 24 6
countInDegree 15 6
countInDegree 9 6
countInDegree 0 7
countInDegree 3 5
countInDegree 24 31
countInDegree 3 4
countInDegree 6 10
countInDegree 6 5
countInDegree 15 6
countInDegree 18 5
countInDegree 3 6
countInDegree 6 6
countInDegree 9 11
countInDegree 27 10
countInDegree 18 6
countInDegree 6 5
countInDegree 9 5
countInDegree 27 7
countInDegree 3 7
countInDegree 24 6
countInDegree 21 5
countInDegree 6 5
countInDegree 15 5
countInDegree 15 7
countInDegree 18 7
countInDegree 24 7
countInDegree 27 6
countInDegree 18 6
countInDegree 24 14
countInDegree 12 6
countInDegree 24 6
countInDegree 9 6
countInDegree 15 6
countInDegree 21 7
countInDegree 27 7
countInDegree 21 7
countInDegree 12 6
countInDegree 21 6
countInDegree 27 7
countInDegree 6 6
countInDegree 18 6
countInDegree 0 7
countInDegree 6 6
countInDegree 6 6
countInDegree 6 7
countInDegree 6 7
countInDegree 9 8
countInDegree 0 7
countInDegree 27 15
countInDegree 9 8
countInDegree 21 10
countInDegree 6 6
countInDegree 21 6
countInDegree 6 6
countInDegree 21 6
countInDegree 24 7
countInDegree 12 7
countInDegree 12 6
countInDegree 3 11
countInDegree 18 6
countInDegree 27 7
countInDegree 0 6
countInDegree 6 6
countInDegree 6 6
countInDegree 3 6
countInDegree 3 8
countInDegree 6 7
countInDegree 24 20
countInDegree 6 6
countInDegree 21 5
countInDegree 3 5
countInDegree 9 6
countInDegree 12 6
countInDegree 18 7
countInDegree 0 6
countInDegree 9 5
countInDegree 9 5
countInDegree 15 7
countInDegree 12 6
countInDegree 12 7
countInDegree 6 5
countInDegree 3 6
countInDegree 9 6
countInDegree 27 6
countInDegree 27 5
countInDegree 24 11
countInDegree 9 6
countInDegree 0 6
countInDegree 18 6
countInDegree 27 5
countInDegree 27 5
countInDegree 6 7
countInDegree 3 6
countInDegree 27 6
countInDegree 21 5
countInDegree 3 16
countInDegree 15 7
countInDegree 27 5
countInDegree 6 6
countInDegree 24 6
countInDegree 21 5
countInDegree 9 6
countInDegree 9 6
countInDegree 27 5
countInDegree 9 5
countInDegree 12 6
countInDegree 9 6
countInDegree 18 6
countInDegree 18 6
countInDegree 24 6
countInDegree 3 5
countInDegree 6 6
countInDegree 6 6
countInDegree 9 6
countInDegree 15 7
countInDegree 3 7
countInDegree 12 5
countInDegree 24 6
countInDegree 3 9
countInDegree 3 5
countInDegree 15 5
countInDegree 27 6
countInDegree 9 5
countInDegree 24 6
countInDegree 6 8
countInDegree 18 6
countInDegree 3 5
countInDegree 6 7
countInDegree 0 6
countInDegree 0 9
countInDegree 27 9
countInDegree 15 6
countInDegree 0 5
countInDegree 21 7
countInDegree 3 5
countInDegree 6 6
countInDegree 12 5
countInDegree 27 5
countInDegree 15 6
countInDegree 24 5
countInDegree 12 6
countInDegree 15 5
countInDegree 24 5
countInDegree 6 5
countInDegree 27 7
countInDegree 0 7
countInDegree 9 6
countInDegree 3 6
countInDegree 15 6
countInDegree 24 6
countInDegree 18 5
countInDegree 21 8
countInDegree 0 5
countInDegree 9 5
countInDegree 24 4
countInDegree 9 10
countInDegree 24 6
countInDegree 12 7
countInDegree 24 5
countInDegree 9 6
countInDegree 9 7
countInDegree 12 6
countInDegree 27 6
countInDegree 18 5
countInDegree 24 5
countInDegree 21 5
countInDegree 6 5
countInDegree 27 5
countInDegree 3 6
countInDegree 15 4
countInDegree 15 5
countInDegree 21 5
countInDegree 24 5
countInDegree 12 4
countInDegree 24 5
countInDegree 15 4
countInDegree 15 3
countInDegree 0 5
countInDegree 9 6
countInDegree 24 5
countInDegree 24 6
countInDegree 0 5
countInDegree 6 5
countInDegree 27 6
countInDegree 3 5
countInDegree 24 5
countInDegree 12 4
countInDegree 3 3
countInDegree 15 4
countInDegree 15 6
countInDegree 24 4
countInDegree 27 5
countInDegree 3 6
countInDegree 9 5
countInDegree 18 5
countInDegree 3 5
countInDegree 27 5
countInDegree 15 5
countInDegree 21 4
countInDegree 24 4
countInDegree 24 4
countInDegree 12 3
countInDegree 27 3
countInDegree 24 3
countInDegree 24 3
countInDegree 18 3
countInDegree 15 4
countInDegree 27 6
countInDegree 24 6
countInDegree 3 5
countInDegree 21 6
countInDegree 24 5
countInDegree 12 5
countInDegree 12 3
countInDegree 21 5
countInDegree 9 5
countInDegree 9 3
countInDegree 12 3
countInDegree 15 5
countInDegree 27 7
countInDegree 21 5
countInDegree 24 6
countInDegree 18 10
countInDegree 6 5
countInDegree 6 6
countInDegree 0 5
countInDegree 21 5
countInDegree 24 7
countInDegree 15 7
countInDegree 18 10
countInDegree 9 5
countInDegree 21 6
countInDegree 27 5
countInDegree 0 4
countInDegree 21 3
countInDegree 6 3
countInDegree 12 4
countInDegree 3 4
countInDegree 15 5
countInDegree 0 5
countInDegree 27 5
countInDegree 15 5
countInDegree 0 5
countInDegree 15 6
countInDegree 12 5
countInDegree 27 5
countInDegree 0 5
countInDegree 3 6
countInDegree 3 5
countInDegree 9 6
countInDegree 21 5
countInDegree 0 5
countInDegree 24 5
countInDegree 0 6
countInDegree 9 5
countInDegree 24 5
countInDegree 18 5
countInDegree 12 6
countInDegree 0 20
countInDegree 9 5
countInDegree 18 5
countInDegree 24 5
countInDegree 24 6
countInDegree 6 4
countInDegree 12 4
countInDegree 21 5
countInDegree 0 14
countInDegree 18 6
countInDegree 15 6
countInDegree 21 5
countInDegree 0 5
countInDegree 0 5
countInDegree 12 9
countInDegree 24 5
countInDegree 6 5
countInDegree 9 6
countInDegree 3 5
countInDegree 18 5
countInDegree 21 6
countInDegree 27 5
countInDegree 3 5
countInDegree 0 5
countInDegree 24 4
countInDegree 3 6
countInDegree 15 13
countInDegree 12 5
countInDegree 18 5
countInDegree 24 5
countInDegree 3 5
countInDegree 9 5
countInDegree 21 5
countInDegree 18 5
countInDegree 0 5
countInDegree 3 8
countInDegree 12 5
countInDegree 9 6
countInDegree 12 5
countInDegree 18 8
countInDegree 27 5
countInDegree 27 5
countInDegree 15 5
countInDegree 15 4
countInDegree 12 5
countInDegree 21 5
countInDegree 21 4
countInDegree 3 4
countInDegree 27 6
countInDegree 9 5
countInDegree 18 5
countInDegree 12 6
countInDegree 0 6
countInDegree 12 5
countInDegree 18 5
countInDegree 9 5
countInDegree 27 6
countInDegree 24 5
countInDegree 0 6
countInDegree 15 9
countInDegree 15 4
countInDegree 3 5
countInDegree 3 5
countInDegree 24 6
countInDegree 6 5
countInDegree 24 5
countInDegree 3 5
countInDegree 24 4
countInDegree 9 5
countInDegree 21 5
countInDegree 21 5
countInDegree 3 5
countInDegree 18 4
countInDegree 21 5
countInDegree 12 4
countInDegree 0 5
countInDegree 15 4
countInDegree 6 3
countInDegree 27 3
countInDegree 21 4
countInDegree 12 4
countInDegree 18 5
countInDegree 15 5
countInDegree 27 5
countInDegree 9 5
countInDegree 24 5
countInDegree 9 5
countInDegree 12 3
countInDegree 0 3
countInDegree 3 9
countInDegree 3 5
countInDegree 27 5
countInDegree 15 13
countInDegree 15 5
countInDegree 12 5
countInDegree 0 5
countInDegree 15 5
countInDegree 9 4
countInDegree 18 6
countInDegree 27 5
countInDegree 9 5
countInDegree 0 5
countInDegree 9 5
countInDegree 9 5
countInDegree 21 6
countInDegree 21 5
countInDegree 0 5
countInDegree 12 5
countInDegree 12 5
countInDegree 15 5
countInDegree 6 5
countInDegree 24 5
countInDegree 27 5
countInDegree 24 5
countInDegree 3 3
countInDegree 24 4
countInDegree 0 3
countInDegree 27 5
countInDegree 21 4
countInDegree 12 4
countInDegree 9 3
countInDegree 24 4
countInDegree 9 5
countInDegree 27 5
countInDegree 18 5
countInDegree 12 5
countInDegree 3 5
countInDegree 21 5
countInDegree 15 5
countInDegree 21 5
countInDegree 3 5
countInDegree 12 5
countInDegree 18 4
countInDegree 12 4
countInDegree 18 5
countInDegree 0 5
countInDegree 24 5
countInDegree 0 5
countInDegree 18 5
countInDegree 27 5
countInDegree 12 6
countInDegree 24 5
countInDegree 0 6
countInDegree 21 5
countInDegree 12 5
countInDegree 27 4
countInDegree 24 5
countInDegree 6 4
countInDegree 24 6
countInDegree 0 5
countInDegree 0 5
countInDegree 3 4
countInDegree 9 5
countInDegree 3 5
countInDegree 24 5
countInDegree 0 4
countInDegree 24 5
countInDegree 18 5
countInDegree 18 4
countInDegree 18 3
countInDegree 24 3
countInDegree 3 5
countInDegree 0 5
countInDegree 21 5
countInDegree 3 5
countInDegree 18 5
countInDegree 27 6
countInDegree 27 7
countInDegree 6 6
countInDegree 24 3
countInDegree 24 5
countInDegree 15 4
countInDegree 6 5
countInDegree 24 5
countInDegree 15 4
countInDegree 15 3
countInDegree 15 3
countInDegree 18 4
countInDegree 27 6
countInDegree 21 4
countInDegree 3 4
countInDegree 6 5
countInDegree 21 4
countInDegree 9 4
countInDegree 12 3
countInDegree 24 3
countInDegree 12 5
countInDegree 0 4
countInDegree 24 5
countInDegree 0 5
countInDegree 9 4
countInDegree 12 5
countInDegree 15 5
countInDegree 12 4
countInDegree 0 5

countOutDegree Node Time
countOutDegree 15 22
countOutDegree 18 11
countOutDegree 18 6
countOutDegree 21 7
countOutDegree 12 6
countOutDegree 15 7
countOutDegree 24 6
countOutDegree 9 6
countOutDegree 18 6
countOutDegree 6 6
countOutDegree 27 11
countOutDegree 3 9
countOutDegree 27 5
countOutDegree 15 5
countOutDegree 18 6
countOutDegree 18 15
countOutDegree 27 6
countOutDegree 3 6
countOutDegree 18 5
countOutDegree 18 6
countOutDegree 9 6
countOutDegree 9 5
countOutDegree 21 19
countOutDegree 18 7
countOutDegree 27 5
countOutDegree 0 5
countOutDegree 9 11
countOutDegree 0 5
countOutDegree 12 6
countOutDegree 18 5
countOutDegree 3 6
countOutDegree 6 5
countOutDegree 27 7
countOutDegree 15 5
countOutDegree 0 6
countOutDegree 6 7
countOutDegree 24 8
countOutDegree 12 6
countOutDegree 21 6
countOutDegree 6 5
countOutDegree 15 5
countOutDegree 27 6
countOutDegree 21 6
countOutDegree 0 18
countOutDegree 18 5
countOutDegree 0 6
countOutDegree 18 6
countOutDegree 27 4
countOutDegree 15 6
countOutDegree 3 33
countOutDegree 21 5
countOutDegree 18 6
countOutDegree 21 6
countOutDegree 0 6
countOutDegree 0 6
countOutDegree 18 15
countOutDegree 12 6
countOutDegree 12 6
countOutDegree 0 5
countOutDegree 18 6
countOutDegree 21 6
countOutDegree 3 6
countOutDegree 27 5
countOutDegree 0 5
countOutDegree 9 5
countOutDegree 12 5
countOutDegree 18 5
countOutDegree 15 6
countOutDegree 15 5
countOutDegree 24 5
countOutDegree 15 5
countOutDegree 21 6
countOutDegree 18 5
countOutDegree 9 7
countOutDegree 0 5
countOutDegree 3 5
countOutDegree 27 11
countOutDegree 21 5
countOutDegree 3 5
countOutDegree 27 13
countOutDegree 21 5
countOutDegree 9 5
countOutDegree 24 5
countOutDegree 27 7
countOutDegree 24 6
countOutDegree 12 11
countOutDegree 24 6
countOutDegree 21 5
countOutDegree 15 6
countOutDegree 3 5
countOutDegree 21 5
countOutDegree 0 23
countOutDegree 24 6
countOutDegree 9 5
countOutDegree 21 4
countOutDegree 27 4
countOutDegree 21 4
countOutDegree 0 4
countOutDegree 6 25
countOutDegree 21 5
countOutDegree 3 5
countOutDegree 12 5
countOutDegree 6 5
countOutDegree 24 5
countOutDegree 18 6
countOutDegree 24 5
countOutDegree 21 5
countOutDegree 3 4
countOutDegree 6 5
countOutDegree 24 5
countOutDegree 18 4
countOutDegree 21 8
countOutDegree 24 13
countOutDegree 3 7
countOutDegree 21 5
countOutDegree 6 5
countOutDegree 24 4
countOutDegree 3 6
countOutDegree 9 5
countOutDegree 18 5
countOutDegree 21 5
countOutDegree 12 6
countOutDegree 27 4
countOutDegree 15 6
countOutDegree 3 5
countOutDegree 3 5
countOutDegree 18 4
countOutDegree 9 6
countOutDegree 12 5
countOutDegree 24 5
countOutDegree 18 5
countOutDegree 24 4
countOutDegree 24 5
countOutDegree 12 5
countOutDegree 6 5
countOutDegree 27 5
countOutDegree 24 8
countOutDegree 24 5
countOutDegree 0 5
countOutDegree 15 5
countOutDegree 6 5
countOutDegree 24 5
countOutDegree 6 5
countOutDegree 24 14
countOutDegree 21 4
countOutDegree 0 6
countOutDegree 9 5
countOutDegree 12 6
countOutDegree 0 5
countOutDegree 18 5
countOutDegree 18 6
countOutDegree 27 6
countOutDegree 21 5
countOutDegree 12 5
countOutDegree 18 10
countOutDegree 9 5
countOutDegree 27 5
countOutDegree 27 5
countOutDegree 3 5
countOutDegree 21 5
countOutDegree 3 5
countOutDegree 15 7
countOutDegree 21 4
countOutDegree 15 5
countOutDegree 6 5
countOutDegree 18 5
countOutDegree 27 5
countOutDegree 15 7
countOutDegree 18 5
countOutDegree 18 4
countOutDegree 9 4
countOutDegree 12 5
countOutDegree 0 5
countOutDegree 6 4
countOutDegree 18 8
countOutDegree 15 5
countOutDegree 12 5
countOutDegree 9 6
countOutDegree 21 4
countOutDegree 21 5
countOutDegree 12 14
countOutDegree 27 4
countOutDegree 6 4
countOutDegree 9 4
countOutDegree 27 5
countOutDegree 6 4
countOutDegree 0 5
countOutDegree 9 5
countOutDegree 9 5
countOutDegree 18 5
countOutDegree 18 4
countOutDegree 24 5
countOutDegree 21 5
countOutDegree 3 5
countOutDegree 18 4
countOutDegree 15 5
countOutDegree 24 4
countOutDegree 12 5
countOutDegree 6 4
countOutDegree 3 4
countOutDegree 3 5
countOutDegree 27 5
countOutDegree 15 4
countOutDegree 6 5
countOutDegree 12 5
countOutDegree 0 5
countOutDegree 12 4
countOutDegree 12 5
countOutDegree 0 17
countOutDegree 21 5
countOutDegree 27 4
countOutDegree 12 5
countOutDegree 18 5
countOutDegree 15 16
countOutDegree 0 4
countOutDegree 0 5
countOutDegree 0 5
countOutDegree 21 5
countOutDegree 15 4
countOutDegree 0 5
countOutDegree 6 5
countOutDegree 9 4
countOutDegree 18 5
countOutDegree 3 5
countOutDegree 21 4
countOutDegree 9 5
countOutDegree 0 5
countOutDegree 18 4
countOutDegree 15 5
countOutDegree 24 4
countOutDegree 3 5
countOutDegree 15 5
countOutDegree 6 5
countOutDegree 6 4
countOutDegree 9 5
countOutDegree 24 4
countOutDegree 3 12
countOutDegree 3 4
countOutDegree 3 5
countOutDegree 27 5
countOutDegree 6 5
countOutDegree 21 4
countOutDegree 0 4
countOutDegree 0 10
countOutDegree 27 5
countOutDegree 18 6
countOutDegree 0 5
countOutDegree 12 5
countOutDegree 27 5
countOutDegree 21 5
countOutDegree 21 4
countOutDegree 12 4
countOutDegree 9 5
countOutDegree 0 5
countOutDegree 27 5
countOutDegree 15 5
countOutDegree 21 4
countOutDegree 0 5
countOutDegree 0 5
countOutDegree 27 5
countOutDegree 6 5
countOutDegree 12 5
countOutDegree 0 5
countOutDegree 0 5
countOutDegree 27 5
countOutDegree 12 5
countOutDegree 12 5
countOutDegree 9 5
countOutDegree 24 5
countOutDegree 12 5
countOutDegree 6 5
countOutDegree 18 5
countOutDegree 3 5
countOutDegree 21 5
countOutDegree 12 4
countOutDegree 3 5
countOutDegree 21 5
countOutDegree 12 4
countOutDegree 3 11
countOutDegree 0 6
countOutDegree 9 7
countOutDegree 6 13
countOutDegree 21 5
countOutDegree 6 5
countOutDegree 9 5
countOutDegree 15 5
countOutDegree 12 5
countOutDegree 12 4
countOutDegree 18 5
countOutDegree 21 4
countOutDegree 27 6
countOutDegree 9 4
countOutDegree 0 5
countOutDegree 15 4
countOutDegree 24 5
countOutDegree 21 5
countOutDegree 21 4
countOutDegree 3 5
countOutDegree 27 5
countOutDegree 24 4
countOutDegree 12 4
countOutDegree 12 5
countOutDegree 18 4
countOutDegree 6 4
countOutDegree 21 5
countOutDegree 0 5
countOutDegree 3 4
countOutDegree 6 5
countOutDegree 12 5
countOutDegree 0 4
countOutDegree 6 5
countOutDegree 15 4
countOutDegree 9 5
countOutDegree 3 5
countOutDegree 9 4
countOutDegree 9 5
countOutDegree 12 5
countOutDegree 12 4
countOutDegree 9 4
countOutDegree 18 5
countOutDegree 21 4
countOutDegree 18 5
countOutDegree 15 4
countOutDegree 0 5
countOutDegree 6 6
countOutDegree 18 5
countOutDegree 21 4
countOutDegree 27 4
countOutDegree 9 4
countOutDegree 12 5
countOutDegree 6 5
countOutDegree 6 4
countOutDegree 12 4
countOutDegree 21 5
countOutDegree 24 4
countOutDegree 21 5
countOutDegree 15 5
countOutDegree 15 4
countOutDegree 3 5
countOutDegree 18 5
countOutDegree 18 5
countOutDegree 27 4
countOutDegree 12 4
countOutDegree 0 5
countOutDegree 15 4
countOutDegree 18 8
countOutDegree 27 6
countOutDegree 12 9
countOutDegree 6 6
countOutDegree 27 4
countOutDegree 24 5
countOutDegree 0 4
countOutDegree 18 4
countOutDegree 24 4
countOutDegree 12 5
countOutDegree 27 4
countOutDegree 24 5
countOutDegree 15 4
countOutDegree 15 5
